,DOGE,DOGE,DOGE,DOGE,DOGE,BTC,BTC,BTC,BTC,BTC,XRP,XRP,XRP,XRP,XRP,USDT,USDT,USDT,USDT,USDT,ETH,ETH,ETH,ETH,ETH
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,0.0025390000082552433,0.0025629999581724405,0.0024870000779628754,0.0025080000050365925,178925411.0,9725.3291015625,9804.7939453125,9447.201171875,9522.9814453125,36546239703,0.20393499732017517,0.20562799274921417,0.2002449929714203,0.20170700550079346,1933723829.0,0.9964029788970947,1.0152029991149902,0.9948660135269165,0.9989479780197144,44447276085.0,213.4462432861328,214.71682739257812,207.97581481933594,210.09674072265625,12730175511.0
2020-05-21,0.0025100000202655792,0.002549000084400177,0.002423000056296587,0.0024850000627338886,200924557.0,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,39326160532,0.20183199644088745,0.20270299911499023,0.19144800305366516,0.19550900161266327,1753934487.0,0.999193012714386,1.0125230550765991,0.9931089878082275,1.0020010471343994,47340041421.0,210.129150390625,211.62518310546875,193.346435546875,199.88360595703125,13308321229.0
2020-05-22,0.002486000070348382,0.0025430000387132168,0.002472999971359968,0.002532999962568283,215355485.0,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,29810773699,0.19553500413894653,0.20174500346183777,0.19360899925231934,0.20034299790859222,1852264124.0,1.0028330087661743,1.0057599544525146,0.9965879917144775,1.0022870302200317,37971264880.0,199.8371124267578,208.59153747558594,198.04086303710938,207.169189453125,12041592114.0
2020-05-23,0.002532999962568283,0.0025649999734014273,0.002498999936506152,0.00254400004632771,208878705.0,9185.0625,9302.501953125,9118.1083984375,9209.287109375,27727866812,0.20041799545288086,0.20176899433135986,0.19766399264335632,0.19885599613189697,1459815520.0,1.0020999908447266,1.0065100193023682,0.9954620003700256,1.005537986755371,33726005349.0,207.19448852539062,210.38645935058594,205.29421997070312,208.69439697265625,10665476768.0
2020-05-24,0.00254400004632771,0.002560999942943454,0.0024510000366717577,0.0024580000899732113,186657328.0,9212.283203125,9288.404296875,8787.2509765625,8790.3681640625,32518803300,0.19891099631786346,0.20145300030708313,0.19540299475193024,0.19543099403381348,1447641496.0,1.0055840015411377,1.0156869888305664,0.9954149723052979,1.0010889768600464,38944229194.0,208.716064453125,210.59507751464844,202.37034606933594,202.37034606933594,11833299572.0
2020-05-25,0.0024560000747442245,0.002546000061556697,0.0024349999148398638,0.0025400000158697367,214669452.0,8786.107421875,8951.005859375,8719.66796875,8906.9345703125,31288157264,0.19528500735759735,0.19762900471687317,0.19220100343227386,0.19732700288295746,1671594106.0,1.0007729530334473,1.0065569877624512,0.9934300184249878,1.0031989812850952,35985513624.0,201.98265075683594,206.3614501953125,200.6675567626953,205.3197479248047,10415044124.0
2020-05-26,0.0025390000082552433,0.0025420000310987234,0.002471999963745475,0.002486000070348382,185485979.0,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,29584186947,0.19727300107479095,0.197611004114151,0.19340400397777557,0.19397500157356262,1585691777.0,1.002892017364502,1.007470965385437,0.9932810068130493,0.9980080127716064,32858110128.0,205.2595672607422,205.75254821777344,200.2642822265625,201.90231323242188,10159741290.0
2020-05-27,0.002486000070348382,0.0025289999321103096,0.002471999963745475,0.0025100000202655792,186186772.0,8837.380859375,9203.3203125,8834.1572265625,9181.017578125,32740536902,0.19392000138759613,0.19882099330425262,0.19376400113105774,0.19785700738430023,1535112977.0,0.9983069896697998,1.007694959640503,0.993241012096405,1.004554033279419,35192290092.0,201.89300537109375,208.86343383789062,201.78506469726562,208.86343383789062,10631034756.0
2020-05-28,0.002512000035494566,0.002558999927714467,0.0024949999060481787,0.0025239998940378428,220213442.0,9184.9453125,9546.3193359375,9148.45703125,9525.7509765625,34367073114,0.19792400300502777,0.20090200006961823,0.19562099874019623,0.20059500634670258,1615654544.0,1.004122018814087,1.0081080198287964,0.9952359795570374,1.0011529922485352,38116870951.0,208.88543701171875,220.27650451660156,206.24266052246094,219.84042358398438,12212469604.0
2020-05-29,0.0025239998940378428,0.002549000084400177,0.002503999974578619,0.0025319999549537897,200485433.0,9528.35546875,9573.6669921875,9379.3388671875,9439.1240234375,32896642044,0.20066900551319122,0.20282700657844543,0.1971289962530136,0.1983480006456375,1477357235.0,1.000831961631775,1.0077179670333862,0.9987620115280151,1.0033550262451172,36706734857.0,219.925048828125,224.2168731689453,218.23805236816406,220.6751251220703,12265816557.0
2020-05-30,0.0025309999473392963,0.0026259999722242355,0.0025229998864233494,0.0026149998884648085,200708874.0,9438.9140625,9704.0302734375,9366.7294921875,9700.4140625,32722975141,0.1983489990234375,0.20647400617599487,0.19692499935626984,0.20622000098228455,1683149544.0,1.0029499530792236,1.0044139623641968,0.9909780025482178,1.0004030466079712,40377918880.0,220.7172088623047,243.94314575195312,218.7444610595703,242.34559631347656,15027397867.0
2020-05-31,0.0026149998884648085,0.002616999903693795,0.002549000084400177,0.0025549998972564936,188184731.0,9700.10546875,9700.34375,9432.296875,9461.05859375,27773290299,0.20623600482940674,0.2115190029144287,0.20174899697303772,0.20290599763393402,1737139256.0,1.0004149675369263,1.006363034248352,0.9945039749145508,0.9980329871177673,35009124470.0,242.35137939453125,244.04525756835938,230.05282592773438,230.9757080078125,12234904813.0
2020-06-01,0.0025549998972564936,0.002662000013515353,0.0025530001148581505,0.0026469998992979527,195748335.0,9463.60546875,10199.5654296875,9450.8994140625,10167.2685546875,35198901068,0.20283399522304535,0.21073099970817566,0.20211200416088104,0.21024900674819946,1702904267.0,0.9996010065078735,1.0034339427947998,0.9856510162353516,1.0011210441589355,39619617695.0,230.86026000976562,248.2362823486328,230.48805236816406,246.99176025390625,13951727936.0
2020-06-02,0.0026469998992979527,0.0026549999602138996,0.002520000096410513,0.002560999942943454,200119264.0,10162.9736328125,10182.3408203125,9460.5712890625,9529.8037109375,39137252109,0.21018199622631073,0.21433499455451965,0.20069600641727448,0.20276400446891785,1850078103.0,1.001170039176941,1.0353089570999146,0.9958699941635132,0.9975240230560303,45585907575.0,246.82818603515625,252.2220001220703,233.2252960205078,237.21905517578125,13782107567.0
2020-06-03,0.002561999950557947,0.002597999991849065,0.002546000061556697,0.002583000110462308,190021630.0,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,25007459262,0.20290100574493408,0.20447799563407898,0.2012699991464615,0.20366300642490387,1335828090.0,0.9968219995498657,1.0065640211105347,0.9965749979019165,1.0000059604644775,30557149519.0,237.3952178955078,244.1793212890625,235.46444702148438,244.1793212890625,9861760817.0
2020-06-04,0.002583000110462308,0.002669000066816807,0.0025710000190883875,0.0026310000102967024,194078582.0,9655.8544921875,9887.6103515625,9525.2470703125,9800.63671875,25921805072,0.20371900498867035,0.20649400353431702,0.20186400413513184,0.2049819976091385,1368430496.0,1.0003509521484375,1.0110739469528198,0.9922909736633301,1.0025089979171753,31617065491.0,244.10528564453125,245.92897033691406,236.7653045654297,244.4263916015625,10170414304.0
2020-06-05,0.0026320000179111958,0.0026340000331401825,0.002580000087618828,0.002595999976620078,188846627.0,9800.2158203125,9869.2373046875,9663.216796875,9665.533203125,23509628646,0.2050440013408661,0.2067440003156662,0.2020689994096756,0.20409199595451355,1264429379.0,1.0026179552078247,1.0140949487686157,0.9971709847450256,1.003026008605957,29614424319.0,244.34959411621094,247.32949829101562,240.6820526123047,241.22198486328125,9293963914.0
2020-06-06,0.0025949999690055847,0.002606000052765012,0.0025659999810159206,0.0025869999080896378,175988365.0,9664.904296875,9773.431640625,9591.0244140625,9653.6796875,20438419222,0.20420800149440765,0.20500199496746063,0.20243200659751892,0.20314200222492218,1048611012.0,1.003108024597168,1.0114669799804688,0.9948800206184387,0.9993029832839966,23548822467.0,241.20135498046875,245.98104858398438,239.7245330810547,241.9313201904297,8114873845.0
2020-06-07,0.0025869999080896378,0.002609000075608492,0.0025579999200999737,0.002606000052765012,188151455.0,9653.0029296875,9768.498046875,9458.150390625,9758.8525390625,25015250846,0.2031800001859665,0.20467400550842285,0.19967199862003326,0.20344899594783783,1141964765.0,0.9993939995765686,1.0066670179367065,0.9959390163421631,1.0030139684677124,29418233806.0,241.9080810546875,245.4352569580078,236.32525634765625,245.16725158691406,9544883157.0
2020-06-08,0.002606000052765012,0.002607000060379505,0.002560999942943454,0.0025839998852461576,187140783.0,9760.0634765625,9782.306640625,9675.8857421875,9771.4892578125,21486346312,0.20342600345611572,0.20417800545692444,0.20166699588298798,0.20377099514007568,1042709461.0,1.0030629634857178,1.0080169439315796,0.9958360195159912,1.0021369457244873,23773499797.0,245.17857360839844,246.64419555664062,241.5421905517578,246.30990600585938,8076783299.0
2020-06-09,0.0025839998852461576,0.0025869999080896378,0.002517000073567033,0.0025690000038594007,175910197.0,9774.3603515625,9836.369140625,9664.7197265625,9795.7001953125,23717842783,0.20380899310112,0.20455500483512878,0.20099200308322906,0.20201300084590912,1108186467.0,1.0022289752960205,1.0170340538024902,0.9974150061607361,1.0034689903259277,25504409744.0,246.17501831054688,248.34243774414062,242.3385467529297,244.9114532470703,8446545788.0
2020-06-10,0.0025690000038594007,0.0025949999690055847,0.0025530001148581505,0.0025839998852461576,182748021.0,9794.119140625,9908.896484375,9728.291015625,9870.0947265625,25706567601,0.2019760012626648,0.20348499715328217,0.20058999955654144,0.2029380053281784,1106635421.0,1.003715991973877,1.010910987854004,0.9884269833564758,1.0014359951019287,26529161098.0,244.8220672607422,248.65115356445312,242.8197479248047,247.4449462890625,8792990206.0
2020-06-11,0.0025839998852461576,0.0026020000223070383,0.002429000101983547,0.002452000044286251,183212798.0,9870.078125,9938.2978515625,9263.0693359375,9321.78125,30247143440,0.2029159963130951,0.20370100438594818,0.189520001411438,0.1901800036430359,1354031836.0,1.001546025276184,1.0119999647140503,0.9968969821929932,1.000601053237915,39277703093.0,247.5485382080078,249.8883056640625,229.94297790527344,231.70266723632812,12356528860.0
2020-06-12,0.002455000067129731,0.002532999962568283,0.0024470000062137842,0.002520000096410513,194920048.0,9320.6904296875,9540.4658203125,9285.8515625,9480.84375,22610564515,0.19016499817371368,0.19627699255943298,0.1888580024242401,0.19394299387931824,1157151094.0,1.0009870529174805,1.0062639713287354,0.9958630204200745,1.0031150579452515,28748565604.0,231.62545776367188,239.3546905517578,229.6450653076172,237.4932098388672,8868955009.0
2020-06-13,0.002520000096410513,0.00254100002348423,0.002500999951735139,0.002532999962568283,188981850.0,9480.7353515625,9493.2119140625,9396.009765625,9475.27734375,17564322315,0.19398899376392365,0.19420500099658966,0.18993200361728668,0.19310599565505981,1050423848.0,1.003288984298706,1.005167007446289,0.9996830224990845,1.0020780563354492,21716523327.0,237.54461669921875,239.19309997558594,235.88967895507812,238.90884399414062,7141624980.0
2020-06-14,0.002532999962568283,0.002553999889642,0.002500999951735139,0.0025110000278800726,173334481.0,9477.5537109375,9482.2705078125,9347.59375,9386.7880859375,18991732746,0.19317899644374847,0.1936669945716858,0.19106699526309967,0.1916169971227646,1023497502.0,1.001999020576477,1.009179949760437,0.9976819753646851,1.0054470300674438,21206505066.0,238.9681854248047,239.10145568847656,232.95819091796875,234.1147003173828,7439385176.0
2020-06-15,0.0025100000202655792,0.0025160000659525394,0.002406999934464693,0.0024790000170469284,198803041.0,9386.03515625,9504.8603515625,8990.17578125,9450.7021484375,26699704768,0.1916169971227646,0.1937520056962967,0.18381600081920624,0.19307400286197662,1315332448.0,1.0052729845046997,1.013038992881775,0.9979320168495178,1.0021779537200928,33118696637.0,234.0583038330078,234.2378387451172,221.24176025390625,229.9289093017578,10536099884.0
2020-06-16,0.0024790000170469284,0.002529999939724803,0.0024339999072253704,0.0024870000779628754,196212619.0,9454.2666015625,9579.4306640625,9400.4453125,9538.0244140625,21565537209,0.19306400418281555,0.1932699978351593,0.19002899527549744,0.19130699336528778,1158919075.0,1.0021450519561768,1.0054279565811157,0.9989039897918701,1.0003329515457153,25217650481.0,229.76229858398438,236.39430236816406,228.4261474609375,234.41616821289062,7965648016.0
2020-06-17,0.0024900001008063555,0.002492000116035342,0.0024580000899732113,0.0024850000627338886,185083517.0,9533.7841796875,9540.4228515625,9327.33984375,9480.2548828125,20177709879,0.19149599969387054,0.1973000019788742,0.19030599296092987,0.19344300031661987,1323161116.0,1.0003629922866821,1.003798007965088,0.9963610172271729,1.000372052192688,24323246034.0,234.49237060546875,235.9540557861328,229.34164428710938,233.0282745361328,7701391592.0
2020-06-18,0.0024850000627338886,0.002492999890819192,0.0024470000062137842,0.002471999963745475,171388606.0,9481.5673828125,9482.7822265625,9328.3955078125,9411.8408203125,17770083003,0.19345499575138092,0.1934570074081421,0.18962599337100983,0.1909569948911667,1045504279.0,1.0005179643630981,1.0043400526046753,0.9970970153808594,1.0020179748535156,21264596740.0,232.89869689941406,234.57064819335938,228.95143127441406,232.10116577148438,6713800872.0
2020-06-19,0.0024709999561309814,0.002471999963745475,0.0024300001095980406,0.0024349999148398638,173280984.0,9410.2939453125,9440.8759765625,9274.2958984375,9288.0185546875,19632223107,0.1909240037202835,0.19116799533367157,0.18653400242328644,0.18679000437259674,1097387856.0,1.0020530223846436,1.005676031112671,0.9937719702720642,0.9938290119171143,23397934727.0,231.95497131347656,232.15411376953125,226.79518127441406,227.13829040527344,6946372590.0
2020-06-20,0.0024349999148398638,0.0024659999180585146,0.0024190000258386135,0.0024470000062137842,158275082.0,9290.9599609375,9394.9716796875,9247.3798828125,9332.3408203125,17130541557,0.18679000437259674,0.1898059993982315,0.1860859990119934,0.18850000202655792,966690908.0,0.994513988494873,1.0061860084533691,0.9914500117301941,0.9988840222358704,20222952960.0,226.9763641357422,231.4490203857422,226.640625,229.27426147460938,6252830566.0
2020-06-21,0.0024470000062137842,0.002478000009432435,0.002440999960526824,0.0024470000062137842,169917761.0,9330.9267578125,9401.107421875,9300.4306640625,9303.6298828125,15324301169,0.18846799433231354,0.18910300731658936,0.18550099432468414,0.18560999631881714,893641269.0,0.9986810088157654,1.0046629905700684,0.9962350130081177,1.0013630390167236,18590123868.0,229.2161407470703,232.35894775390625,228.4929962158203,228.9898223876953,5600408178.0
2020-06-22,0.0024470000062137842,0.0024949999060481787,0.0024429999757558107,0.0024739999789744616,173530825.0,9300.9150390625,9655.0732421875,9296.8720703125,9648.7177734375,21104009514,0.18566499650478363,0.19008000195026398,0.18559400737285614,0.18927200138568878,1209278721.0,1.00177800655365,1.003350019454956,0.9905589818954468,0.9979249835014343,25901068733.0,229.0033721923828,243.77601623535156,228.9347381591797,242.53318786621094,9079586552.0
2020-06-23,0.0024739999789744616,0.002492000116035342,0.002457000082358718,0.0024840000551193953,171604774.0,9644.076171875,9670.541015625,9547.2470703125,9629.658203125,17006433272,0.1892949938774109,0.18997299671173096,0.18706199526786804,0.1886799931526184,1093605185.0,0.9983720183372498,1.0039169788360596,0.9918829798698425,1.0030380487442017,21481732223.0,242.53701782226562,244.86441040039062,239.75973510742188,244.14215087890625,6624530348.0
2020-06-24,0.002483000047504902,0.0024969999212771654,0.002389000030234456,0.0024300001095980406,178380748.0,9632.1494140625,9680.3671875,9278.2333984375,9313.6103515625,18961716076,0.18870000541210175,0.19085699319839478,0.1830500066280365,0.18427200615406036,1138044691.0,1.0028109550476074,1.0117460489273071,0.9967250227928162,1.000303030014038,25367004473.0,244.18592834472656,248.50802612304688,232.8077392578125,235.7724609375,8815030025.0
2020-06-25,0.0024300001095980406,0.002432999899610877,0.0023900000378489494,0.0024170000106096268,160003354.0,9314.126953125,9340.1611328125,9095.32421875,9264.8134765625,18616048626,0.1840759962797165,0.18498200178146362,0.18095600605010986,0.183569997549057,1055030012.0,1.0002349615097046,1.0053470134735107,0.9924870133399963,1.0001020431518555,21617089198.0,235.70285034179688,236.05340576171875,230.29660034179688,232.94448852539062,7010426122.0
2020-06-26,0.0024170000106096268,0.0024270000867545605,0.0023590000346302986,0.0023590000346302986,151319087.0,9260.9951171875,9310.5166015625,9101.73828125,9162.91796875,18341465837,0.18347199261188507,0.18586699664592743,0.1798979938030243,0.18267099559307098,1269492277.0,1.0003420114517212,1.0071920156478882,0.9974719882011414,0.998956024646759,22595324560.0,232.8774871826172,233.9019317626953,229.25946044921875,229.6680450439453,7187490226.0
2020-06-27,0.0023590000346302986,0.0023789999540895224,0.002294000005349517,0.0023129999171942472,152534000.0,9167.82421875,9207.810546875,8998.216796875,9045.390625,17273093144,0.1830960065126419,0.18506400287151337,0.17448900640010834,0.17685100436210632,1142888783.0,0.9989489912986755,1.012603998184204,0.9965680241584778,1.0040309429168701,22069989504.0,229.63148498535156,232.49342346191406,220.5645751953125,222.9597930908203,6918380955.0
2020-06-28,0.0023129999171942472,0.0023610000498592854,0.00228299992159009,0.002326000016182661,172693834.0,9048.4609375,9197.546875,8975.525390625,9143.58203125,14560870760,0.17687200009822845,0.1805099993944168,0.17524899542331696,0.1776919960975647,1139431604.0,1.0039290189743042,1.0142569541931152,0.9895370006561279,1.0025149583816528,18015458533.0,222.91448974609375,228.59828186035156,219.47267150878906,225.34716796875,6205925718.0
2020-06-29,0.002326000016182661,0.002340999897569418,0.0023010000586509705,0.0023129999171942472,172655788.0,9140.029296875,9237.5732421875,9041.8759765625,9190.8544921875,16460547078,0.17764799296855927,0.17955900728702545,0.17624300718307495,0.17795899510383606,1164729579.0,1.001613974571228,1.007187008857727,0.9970449805259705,1.0019840002059937,20201360245.0,225.36143493652344,229.90321350097656,222.25498962402344,228.1948699951172,6726164653.0
2020-06-30,0.0023109999019652605,0.0023399998899549246,0.002297000028192997,0.002319999970495701,165641131.0,9185.5810546875,9217.8359375,9084.837890625,9137.9931640625,15735797744,0.17770099639892578,0.17835499346256256,0.1750050038099289,0.17587000131607056,1010363683.0,1.0014280080795288,1.007680058479309,0.9982950091362,0.9999039769172668,18926019120.0,227.9684295654297,229.476806640625,224.815185546875,226.31500244140625,6094093001.0
2020-07-01,0.002319999970495701,0.0023759999312460423,0.0023010000586509705,0.0023539999965578318,152549214.0,9145.9853515625,9309.7548828125,9104.7353515625,9228.3251953125,15971550355,0.1757500022649765,0.1784909963607788,0.17470300197601318,0.17697599530220032,1115989502.0,0.999646008014679,1.0067390203475952,0.9974939823150635,1.0015610456466675,20410901924.0,226.13458251953125,232.75611877441406,224.8357391357422,231.11341857910156,6463737443.0
2020-07-02,0.0023300000466406345,0.0023819999769330025,0.002302000066265464,0.0023610000498592854,110789127.0,9231.1396484375,9274.962890625,9036.623046875,9123.41015625,16338916796,0.177155002951622,0.17833800613880157,0.17423400282859802,0.17724399268627167,1053683055.0,1.0009549856185913,1.0202629566192627,0.9987090229988098,1.0157179832458496,21713824216.0,231.28890991210938,232.39688110351562,225.4619598388672,229.39219665527344,6212210566.0
2020-07-03,0.0023610000498592854,0.002366000087931752,0.0023040000814944506,0.0023159999400377274,111575143.0,9124.8427734375,9202.3447265625,9058.794921875,9087.3037109375,13078970999,0.177265003323555,0.17844299972057343,0.1751299947500229,0.17633600533008575,976699960.0,1.0157129764556885,1.0183169841766357,0.9979259967803955,0.999521017074585,17207532375.0,229.31895446777344,229.6293182373047,224.91397094726562,225.38706970214844,5109032700.0
2020-07-04,0.002314999932423234,0.0023399998899549246,0.00228899996727705,0.0023089998867362738,109218071.0,9084.2333984375,9183.2958984375,9053.6298828125,9132.48828125,12290528515,0.1762620061635971,0.1796790063381195,0.17619599401950836,0.17798399925231934,1000145449.0,0.9997559785842896,1.0098379850387573,0.9957039952278137,1.0010780096054077,16834529314.0,225.28848266601562,230.05413818359375,225.13331604003906,229.07411193847656,5228310135.0
2020-07-05,0.0023070001043379307,0.0023270000237971544,0.0022770001087337732,0.0023089998867362738,110140542.0,9126.0908203125,9162.18359375,8977.015625,9073.9423828125,12903406143,0.17791399359703064,0.17872899770736694,0.17478999495506287,0.1770170032978058,969679447.0,1.0002340078353882,1.005642056465149,0.9968460202217102,0.998898983001709,18453609716.0,228.9761962890625,229.85671997070312,224.54449462890625,227.6645965576172,5292172429.0
2020-07-06,0.0023089998867362738,0.002623999956995249,0.002302000066265464,0.002615999896079302,132105139.0,9072.849609375,9375.474609375,9058.6640625,9375.474609375,17889263252,0.1770170032978058,0.18914799392223358,0.17647099494934082,0.18856699764728546,1423923826.0,0.9983760118484497,1.005782961845398,0.9926570057868958,1.0002360343933105,28513816011.0,227.6850128173828,242.13270568847656,227.02952575683594,241.51022338867188,8782917553.0
2020-07-07,0.0026140001136809587,0.003258999902755022,0.0026000000070780516,0.0030900000128895044,283970310.0,9349.1611328125,9360.6171875,9201.8154296875,9252.27734375,13839652595,0.18856699764728546,0.18900500237941742,0.18271300196647644,0.18478700518608093,1067033698.0,1.0005099773406982,1.0037360191345215,0.9905760288238525,0.9992070198059082,20262759503.0,240.97259521484375,242.68185424804688,234.21865844726562,239.07553100585938,6441497597.0
2020-07-08,0.003097000066190958,0.005419999826699495,0.0030610000248998404,0.004749999847263098,1226813925.0,9253.0205078125,9450.3359375,9249.5,9428.3330078125,19702359883,0.18481400609016418,0.2057269960641861,0.1842000037431717,0.20469200611114502,1878269321.0,0.9992799758911133,1.0037599802017212,0.9960449934005737,0.9998599886894226,28520237097.0,239.15997314453125,248.30886840820312,238.39837646484375,246.67001342773438,9892586411.0
2020-07-09,0.004732000175863504,0.005013999994844198,0.004147999919950962,0.004397000186145306,511315527.0,9427.994140625,9431.37890625,9234.9990234375,9277.9677734375,18000702524,0.20459799468517303,0.2102919965982437,0.19855999946594238,0.20291000604629517,1809158571.0,0.9998909831047058,1.0067369937896729,0.997530996799469,1.0030750036239624,24559681375.0,246.748291015625,247.2916717529297,239.89865112304688,243.01596069335938,8429099199.0
2020-07-10,0.004393999930471182,0.004393999930471182,0.003438000101596117,0.0035149999894201756,225424869.0,9273.357421875,9287.4716796875,9118.001953125,9278.8076171875,16860035605,0.20284199714660645,0.20284199714660645,0.19331799447536469,0.1986519992351532,1161794555.0,1.0030490159988403,1.0044870376586914,0.9927480220794678,0.9999859929084778,19416307998.0,242.86801147460938,242.8837890625,236.73052978515625,240.9849853515625,7281370522.0
2020-07-11,0.0035280000884085894,0.003920000046491623,0.0034759999252855778,0.0038109999150037766,155299369.0,9277.51171875,9293.5322265625,9199.4853515625,9240.3466796875,13249910444,0.19872400164604187,0.20361000299453735,0.19864000380039215,0.20119699835777283,996288334.0,1.0000419616699219,1.0034140348434448,0.9967430233955383,1.0010520219802856,16806691103.0,241.04478454589844,241.52748107910156,238.33123779296875,239.4581756591797,5643067316.0
2020-07-12,0.0038109999150037766,0.003843999933451414,0.0036140000447630882,0.0036299999337643385,87562043.0,9241.0546875,9319.4189453125,9197.4501953125,9276.5,14452361907,0.20121699571609497,0.20325100421905518,0.19836099445819855,0.20053799450397491,850245455.0,1.0009269714355469,1.0049309730529785,0.9971309900283813,0.9986339807510376,18560508406.0,239.4596405029297,243.31114196777344,237.7702178955078,242.13169860839844,6596394718.0
2020-07-13,0.0036299999337643385,0.0036359999794512987,0.0030590000096708536,0.00317799998447299,143177055.0,9277.205078125,9306.4052734375,9224.29296875,9243.6142578125,17519821266,0.20053799450397491,0.20516100525856018,0.19594000279903412,0.1985750049352646,1197056593.0,0.9982900023460388,1.0051660537719727,0.9948959946632385,0.9995520114898682,23293356124.0,242.18186950683594,244.31051635742188,238.2323760986328,239.60458374023438,7787751468.0
2020-07-14,0.0031689999159425497,0.003369000041857362,0.0030610000248998404,0.0032939999364316463,103213409.0,9238.703125,9283.841796875,9171.6611328125,9243.2138671875,18085038362,0.19849500060081482,0.19955599308013916,0.19553600251674652,0.19880899786949158,1197284578.0,1.0017659664154053,1.0050369501113892,0.996849000453949,0.9990460276603699,21927614040.0,239.97561645507812,242.0037841796875,237.7961883544922,240.21148681640625,7357458555.0
2020-07-15,0.0032870001159608364,0.0033030000049620867,0.0030739998910576105,0.0030849999748170376,69399827.0,9241.8974609375,9275.3251953125,9171.93359375,9192.8369140625,15844731575,0.19877399504184723,0.1996230036020279,0.19669300317764282,0.19711099565029144,1067413757.0,0.9989690184593201,1.0044569969177246,0.9971110224723816,0.9994440078735352,19801020732.0,240.14364624023438,241.40269470214844,237.09617614746094,238.42352294921875,6189328448.0
2020-07-16,0.003085999982431531,0.0030980000738054514,0.0028929999098181725,0.0029949999880045652,78457844.0,9191.98046875,9214.3125,9088.947265625,9132.2275390625,15713967523,0.1970209926366806,0.19741599261760712,0.19018100202083588,0.19404800236225128,1055841762.0,0.9990730285644531,1.0067670345306396,0.997518002986908,0.9999799728393555,20174060342.0,238.45091247558594,239.00625610351562,231.6211700439453,233.64088439941406,5832057567.0
2020-07-17,0.0029909999575465918,0.003083999967202544,0.002937000012025237,0.0030610000248998404,74705371.0,9131.8125,9182.25390625,9089.2021484375,9151.392578125,13944570749,0.19405099749565125,0.19714300334453583,0.19172300398349762,0.19428099691867828,936113620.0,0.999688982963562,1.004027009010315,0.9964540004730225,0.9996160268783569,16824229378.0,233.69139099121094,234.41506958007812,232.10997009277344,232.77308654785156,5859850529.0
2020-07-18,0.003060000017285347,0.003628999926149845,0.003031000029295683,0.0034729999024420977,204080851.0,9151.18359375,9230.9833984375,9100.82421875,9159.0400390625,12252601475,0.194349005818367,0.2016019970178604,0.1939370036125183,0.19934099912643433,870207693.0,0.9997479915618896,1.0071840286254883,0.9963340163230896,0.9987949728965759,15430964635.0,232.85568237304688,236.54397583007812,232.32489013671875,235.4838104248047,5397402117.0
2020-07-19,0.003464000066742301,0.0037529999390244484,0.0033289999701082706,0.003381999908015132,116746163.0,9158.005859375,9201.3984375,9097.6328125,9185.8173828125,12939002784,0.19940400123596191,0.20133599638938904,0.19613300263881683,0.19913500547409058,828392852.0,0.9986690282821655,1.0052889585494995,0.994717001914978,0.9983519911766052,16068695380.0,235.4582977294922,239.1606903076172,233.2797393798828,238.48751831054688,6251377305.0
2020-07-20,0.0033829999156296253,0.00343300006352365,0.003166999900713563,0.0032389999832957983,81038624.0,9187.220703125,9214.2705078125,9137.509765625,9164.2314453125,13755604146,0.1991419941186905,0.19977499544620514,0.19370399415493011,0.19506500661373138,848780531.0,0.9984070062637329,1.0042239427566528,0.9970179796218872,1.0006020069122314,16920167824.0,238.494873046875,239.5762481689453,234.85264587402344,236.15316772460938,5600686192.0
2020-07-21,0.0032319999299943447,0.003309000050649047,0.0031870000530034304,0.0033050000201910734,77748189.0,9162.5146484375,9407.2626953125,9149.3896484375,9374.8876953125,18069581956,0.1948709934949875,0.20047099888324738,0.1940079927444458,0.19898800551891327,928954951.0,0.9999669790267944,1.0035400390625,0.9949100017547607,0.9988939762115479,22047241258.0,236.30250549316406,246.18626403808594,235.68096923828125,245.0167236328125,6806696015.0
2020-07-22,0.0033019999973475933,0.00330400001257658,0.0032210000790655613,0.0032850001007318497,54443238.0,9375.080078125,9530.5185546875,9319.6533203125,9525.36328125,16532254884,0.19902899861335754,0.2037390023469925,0.19688299298286438,0.203342005610466,935529987.0,0.998894989490509,1.0042129755020142,0.9908109903335571,1.000877022743225,21007802308.0,245.03726196289062,262.98504638671875,242.48434448242188,262.1906433105469,7702077383.0
2020-07-23,0.003283000085502863,0.0033209999091923237,0.0032649999484419823,0.0032949999440461397,58737115.0,9527.1416015625,9610.2470703125,9483.00390625,9581.072265625,18146399002,0.20333099365234375,0.2092439979314804,0.20166699588298798,0.20757800340652466,1443659224.0,1.0005309581756592,1.0036879777908325,0.9964249730110168,0.9981859922409058,24897129948.0,262.3886413574219,277.5834655761719,261.0470886230469,274.6890563964844,10281309262.0
